# ZND: DETONATION STRUCTURE CALCULATION
# CALCULATION RUN ON January 02, 2018

# INITIAL CONDITIONS
# TEMPERATURE (K) 300.0
# PRESSURE (PA) 1.0
# DENSITY (KG/M^3) 8.3836e-01
# SHOCK SPEED (M/S) 3000.00

# REACTION ZONE STRUCTURE

# Induction Times
# Time to Peak Thermicity =   1.9000e-08 s
# Distance to Peak Thermicity =   8.8120e-06 m

# Exothermic/Reaction Times
# Time of Reaction based on Thermicity Pulse Width=   2.5000e-08 s
# Length of Reaction based on Thermicity Pulse Width =   1.2338e-05 m
# THE OUTPUT DATA COLUMNS ARE:
Variables = "Distance(m)", "Velocity(m/s)", "Sound Speed(m/s)", "Gamma", "Weight(kg/mole)","c^2-U^2(m/s)"
   7.39646e-05 	    5.66820e+02 	    1.32683e+03 	    1.25578e+00 	    2.23246e+01 	    1.43918e+06
   7.45314e-05 	    5.66932e+02 	    1.32691e+03 	    1.25575e+00 	    2.23263e+01 	    1.43928e+06
   7.50984e-05 	    5.67042e+02 	    1.32699e+03 	    1.25572e+00 	    2.23280e+01 	    1.43938e+06
   7.56655e-05 	    5.67149e+02 	    1.32708e+03 	    1.25569e+00 	    2.23296e+01 	    1.43947e+06
   7.62327e-05 	    5.67253e+02 	    1.32715e+03 	    1.25567e+00 	    2.23313e+01 	    1.43956e+06
   7.68000e-05 	    5.67355e+02 	    1.32723e+03 	    1.25564e+00 	    2.23329e+01 	    1.43965e+06
   7.73674e-05 	    5.67454e+02 	    1.32731e+03 	    1.25561e+00 	    2.23344e+01 	    1.43974e+06
   7.79349e-05 	    5.67551e+02 	    1.32738e+03 	    1.25558e+00 	    2.23359e+01 	    1.43983e+06
   7.85025e-05 	    5.67646e+02 	    1.32745e+03 	    1.25556e+00 	    2.23374e+01 	    1.43991e+06
   7.90702e-05 	    5.67739e+02 	    1.32752e+03 	    1.25553e+00 	    2.23389e+01 	    1.43999e+06
   7.96380e-05 	    5.67829e+02 	    1.32759e+03 	    1.25551e+00 	    2.23403e+01 	    1.44007e+06
   8.02059e-05 	    5.67917e+02 	    1.32766e+03 	    1.25549e+00 	    2.23417e+01 	    1.44015e+06
   8.07738e-05 	    5.68003e+02 	    1.32772e+03 	    1.25546e+00 	    2.23431e+01 	    1.44022e+06
   8.13419e-05 	    5.68087e+02 	    1.32779e+03 	    1.25544e+00 	    2.23444e+01 	    1.44029e+06
   8.19100e-05 	    5.68169e+02 	    1.32785e+03 	    1.25542e+00 	    2.23457e+01 	    1.44036e+06
   8.24782e-05 	    5.68249e+02 	    1.32791e+03 	    1.25539e+00 	    2.23470e+01 	    1.44043e+06
   8.30465e-05 	    5.68327e+02 	    1.32797e+03 	    1.25537e+00 	    2.23482e+01 	    1.44050e+06
   8.36149e-05 	    5.68404e+02 	    1.32802e+03 	    1.25535e+00 	    2.23494e+01 	    1.44057e+06
   8.41833e-05 	    5.68478e+02 	    1.32808e+03 	    1.25533e+00 	    2.23506e+01 	    1.44063e+06
   8.47518e-05 	    5.68550e+02 	    1.32814e+03 	    1.25531e+00 	    2.23518e+01 	    1.44069e+06
   8.53204e-05 	    5.68621e+02 	    1.32819e+03 	    1.25529e+00 	    2.23529e+01 	    1.44076e+06
   8.58891e-05 	    5.68690e+02 	    1.32824e+03 	    1.25527e+00 	    2.23541e+01 	    1.44082e+06
   8.64578e-05 	    5.68758e+02 	    1.32829e+03 	    1.25525e+00 	    2.23552e+01 	    1.44087e+06
   8.70266e-05 	    5.68823e+02 	    1.32834e+03 	    1.25524e+00 	    2.23562e+01 	    1.44093e+06
   8.75954e-05 	    5.68888e+02 	    1.32839e+03 	    1.25522e+00 	    2.23573e+01 	    1.44098e+06
   8.81643e-05 	    5.68950e+02 	    1.32844e+03 	    1.25520e+00 	    2.23583e+01 	    1.44104e+06
   8.87333e-05 	    5.69011e+02 	    1.32848e+03 	    1.25518e+00 	    2.23593e+01 	    1.44109e+06
   8.93024e-05 	    5.69071e+02 	    1.32853e+03 	    1.25517e+00 	    2.23603e+01 	    1.44114e+06
   8.98715e-05 	    5.69129e+02 	    1.32857e+03 	    1.25515e+00 	    2.23612e+01 	    1.44119e+06
   9.04406e-05 	    5.69186e+02 	    1.32861e+03 	    1.25513e+00 	    2.23622e+01 	    1.44124e+06
   9.10098e-05 	    5.69241e+02 	    1.32865e+03 	    1.25512e+00 	    2.23631e+01 	    1.44129e+06
   9.15791e-05 	    5.69295e+02 	    1.32869e+03 	    1.25510e+00 	    2.23640e+01 	    1.44133e+06
   9.21484e-05 	    5.69347e+02 	    1.32873e+03 	    1.25509e+00 	    2.23649e+01 	    1.44138e+06
   9.27178e-05 	    5.69398e+02 	    1.32877e+03 	    1.25507e+00 	    2.23657e+01 	    1.44142e+06
   9.32872e-05 	    5.69448e+02 	    1.32881e+03 	    1.25506e+00 	    2.23666e+01 	    1.44146e+06
